ID,SpellID,Reagent[0],Reagent[1],Reagent[2],Reagent[3],Reagent[4],Reagent[5],Reagent[6],Reagent[7],ReagentCount[0],ReagentCount[1],ReagentCount[2],ReagentCount[3],ReagentCount[4],ReagentCount[5],ReagentCount[6],ReagentCount[7]
20870,25916,21177,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20871,25918,21177,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20872,24851,20501,20498,18512,15407,0,0,0,0,3,40,2,2,0,0,0,0
20873,24848,20500,20498,7078,15407,0,0,0,0,3,40,2,2,0,0,0,0
20875,26011,15407,15994,7079,18631,10558,0,0,0,1,4,2,2,1,0,0,0
20877,24368,8846,13466,8925,0,0,0,0,0,1,2,1,0,0,0,0,0
20878,24895,11144,4625,0,0,0,0,0,0,1,20,0,0,0,0,0,0
20879,24849,20501,20498,18512,0,0,0,0,0,1,20,2,0,0,0,0,0
20880,25898,21177,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20881,24279,19939,19940,19941,19942,0,0,0,0,1,1,1,1,0,0,0,0
20882,24744,20406,20408,20407,20416,0,0,0,0,1,1,1,1,0,0,0,0
20883,25086,22448,22446,22452,0,0,0,0,0,3,3,8,0,0,0,0,0
20884,25146,7077,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20885,25081,22448,22446,7078,0,0,0,0,0,3,3,4,0,0,0,0,0
20886,26085,14048,8170,7972,14341,0,0,0,0,6,4,2,1,0,0,0,0
20887,26086,14256,12810,20520,14227,0,0,0,0,12,6,2,4,0,0,0,0
20888,24770,20406,20408,20407,20422,20435,0,0,0,1,1,1,1,1,0,0,0
20889,24772,20406,20408,20407,20422,20436,0,0,0,1,1,1,1,1,0,0,0
20890,25084,22448,22446,22456,0,0,0,0,0,4,2,8,0,0,0,0,0
20891,25079,22448,14344,12811,0,0,0,0,0,3,8,1,0,0,0,0,0
20892,25080,22448,22446,22451,0,0,0,0,0,3,3,2,0,0,0,0,0
20893,25082,22448,22446,12803,0,0,0,0,0,2,3,4,0,0,0,0,0
20894,26087,14256,17012,0,7078,14227,0,0,0,20,16,0,4,4,0,0,0
20895,24913,12359,20520,6037,11754,0,0,0,0,16,8,8,1,0,0,0,0
20896,25072,22448,22446,21886,0,0,0,0,0,4,2,8,0,0,0,0,0
20897,25073,22448,14344,12808,0,0,0,0,0,3,10,6,0,0,0,0,0
20898,25074,22448,14344,7080,0,0,0,0,0,3,10,4,0,0,0,0,0
20899,25719,21103,21104,21105,21106,21107,21108,21109,21110,1,1,1,1,1,1,1,1
20900,24768,20406,20408,20407,20422,20433,0,0,0,1,1,1,1,1,0,0,0
20901,25850,21171,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20902,24763,20406,20408,20407,20422,0,0,0,0,1,1,1,1,0,0,0,0
20903,24765,20406,20408,20407,20422,20432,0,0,0,1,1,1,1,1,0,0,0
20905,25704,21071,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20906,24760,20406,20408,20407,20420,0,0,0,0,1,1,1,1,0,0,0,0
20907,24890,20520,7069,0,0,0,0,0,0,1,5,0,0,0,0,0,0
20908,24889,20520,4625,0,0,0,0,0,0,1,5,0,0,0,0,0,0
20909,25078,22448,14344,7078,0,0,0,0,0,2,10,4,0,0,0,0,0
20911,25124,10940,17034,3371,0,0,0,0,0,2,1,1,0,0,0,0,0
20912,25125,11083,17034,3372,0,0,0,0,0,3,2,1,0,0,0,0,0
20913,25126,11137,17035,3372,0,0,0,0,0,3,2,1,0,0,0,0,0
20914,25782,21177,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20915,24914,12359,20520,6037,0,0,0,0,0,20,10,10,0,0,0,0,0
20916,24756,20406,20408,20407,20418,0,0,0,0,1,1,1,1,0,0,0,0
20917,25688,21040,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20918,24758,20406,20408,20407,20419,0,0,0,0,1,1,1,1,0,0,0,0
20919,27683,17029,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20920,26424,10505,4304,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20921,26425,10505,4304,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20922,26423,10505,4304,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20923,27586,22203,22202,12655,7076,0,0,0,0,8,24,8,4,0,0,0,0
20924,26418,4364,2319,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20925,26420,4377,4234,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20926,26421,4377,4234,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20927,26426,15992,8170,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20928,28023,6265,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20929,26533,17202,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20930,27589,22203,22202,12810,13512,0,0,0,0,8,24,8,1,0,0,0,0
20931,26045,17202,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20932,26529,17202,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20934,26403,14048,4625,2604,14341,0,0,0,0,4,2,2,1,0,0,0,0
20935,26407,14048,4625,2604,14341,0,0,0,0,4,2,2,1,0,0,0,0
20937,26422,4377,4234,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20938,26416,4364,2319,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20939,26417,4364,2319,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20940,26427,15992,8170,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20941,26428,15992,8170,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20942,26265,7912,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20945,27433,9061,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20946,26277,6371,4625,8925,0,0,0,0,0,3,3,1,0,0,0,0,0
20947,27585,22202,12655,7076,0,0,0,0,0,14,4,2,0,0,0,0,0
20948,27587,22203,22202,12655,7076,12364,0,0,0,18,40,12,10,4,0,0,0
20950,25659,0,9061,8150,21024,0,0,0,0,0,1,1,1,0,0,0,0
20951,27057,18335,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
20952,27058,18335,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
20953,27059,18335,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
20954,27588,22202,12810,0,0,0,0,0,0,14,4,0,0,0,0,0,0
20955,27590,22203,22202,12810,12809,12800,0,0,0,15,36,12,10,4,0,0,0
20956,26279,12810,0,7082,0,14227,0,0,0,6,0,4,0,2,0,0,0
20957,26443,10561,9061,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20958,26442,9060,9061,10560,10561,0,0,0,0,1,1,1,1,0,0,0,0
20960,25899,21177,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20961,25894,21177,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20962,28209,22682,14048,7080,14227,0,0,0,0,4,2,2,4,0,0,0,0
20964,27669,22292,22294,22293,0,0,0,0,0,1,1,1,0,0,0,0,0
20965,27986,17056,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20966,27146,22047,22046,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20967,28324,22726,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0
20968,27670,22296,22295,22297,0,0,0,0,0,1,1,1,0,0,0,0,0
20969,28219,22682,12810,7080,15407,14227,0,0,0,7,16,2,4,4,0,0,0
20970,28220,22682,12810,7080,15407,14227,0,0,0,5,12,2,3,4,0,0,0
20971,27738,22047,21984,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20972,28205,22682,14048,7080,14227,0,0,0,0,5,4,4,4,0,0,0,0
20973,28242,22682,12359,12360,7080,0,0,0,0,7,16,2,4,0,0,0,0
20974,28243,22682,12359,12360,7080,0,0,0,0,5,12,2,2,0,0,0,0
20975,28221,22682,12810,7080,15407,14227,0,0,0,4,12,2,2,4,0,0,0
20976,28327,3860,10558,0,0,0,0,0,0,3,1,0,0,0,0,0,0
20977,27671,22298,22299,22300,0,0,0,0,0,1,1,1,0,0,0,0,0
20978,28207,22682,14048,7080,14227,0,0,0,0,7,8,6,8,0,0,0,0
20979,28208,22682,14048,7080,14227,0,0,0,0,5,4,2,4,0,0,0,0
20980,27724,14048,8831,11040,14341,0,0,0,0,5,10,8,2,0,0,0,0
20981,28210,19726,14048,12803,14227,0,0,0,0,1,2,4,4,0,0,0,0
20982,27664,22284,22283,22285,0,0,0,0,0,1,1,1,0,0,0,0,0
20983,27665,22288,22286,22287,0,0,0,0,0,1,1,1,0,0,0,0,0
20984,27837,14344,7082,0,0,0,0,0,0,8,4,0,0,0,0,0,0
20985,28224,22682,15408,7080,15407,14227,0,0,0,4,16,2,2,4,0,0,0
20987,28222,22682,15408,7080,15407,14227,0,0,0,7,24,2,4,4,0,0,0
20988,28223,22682,15408,7080,15407,14227,0,0,0,5,16,2,3,4,0,0,0
20990,27658,4339,11137,8343,0,0,0,0,0,4,4,2,0,0,0,0,0
20991,27832,12360,20725,13512,12810,0,0,0,0,12,2,2,4,0,0,0,0
20993,29134,6265,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20994,27667,22133,22132,22131,0,0,0,0,0,1,1,1,0,0,0,0,0
20995,27668,22136,22135,22134,0,0,0,0,0,1,1,1,0,0,0,0,0
20996,26898,21815,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20999,27701,22143,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
21000,27713,22123,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
21001,27718,22145,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
21002,27702,22117,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
21003,27739,21984,22046,0,0,0,0,0,0,1,1,0,0,0,0,0,0
21004,27829,12360,12655,7076,13510,0,0,0,0,12,20,10,2,0,0,0,0
21005,27830,12360,11371,12808,20520,15417,12753,0,0,15,10,20,20,10,2,0,0
21008,27740,17030,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21009,27660,14048,14344,12810,14227,0,0,0,0,6,4,4,4,0,0,0,0
21011,28086,22484,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
21012,28480,14048,19726,12803,14227,0,0,0,0,4,2,2,2,0,0,0,0
21013,29160,6265,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21014,28474,12810,12803,15407,0,0,0,0,0,4,2,1,0,0,0,0,0
21015,28481,14048,14342,12803,14227,0,0,0,0,4,2,2,2,0,0,0,0
21016,28482,14048,12803,14227,0,0,0,0,0,2,4,2,0,0,0,0,0
21017,28472,8170,19726,12803,15407,0,0,0,0,12,2,2,2,0,0,0,0
21018,28473,12810,18512,12803,15407,0,0,0,0,6,2,2,2,0,0,0,0
21019,28250,22484,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21020,28462,12655,19726,12803,0,0,0,0,0,8,1,2,0,0,0,0,0
21021,28461,12655,19726,12360,12803,0,0,0,0,6,2,2,2,0,0,0,0
21022,28463,12655,12803,0,0,0,0,0,0,6,2,0,0,0,0,0,0
21023,28244,22682,12359,12360,7080,0,0,0,0,4,12,2,2,0,0,0,0
22926,308395,172070,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26253,27961,22445,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
26254,27962,22446,21884,22451,22452,21885,0,0,0,4,4,4,4,4,0,0,0
26255,27964,14344,12808,12803,0,0,0,0,0,6,6,6,0,0,0,0,0
26256,25339,1705,20817,0,0,0,0,0,0,2,1,0,0,0,0,0,0
26257,26875,7971,8151,0,0,0,0,0,0,4,4,0,0,0,0,0,0
26258,26876,7909,20963,0,0,0,0,0,0,1,3,0,0,0,0,0,0
26260,26878,7910,7971,6037,21752,6149,0,0,0,2,2,4,4,4,0,0,0
26261,26880,12359,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26262,26881,7909,6037,7075,7079,8151,0,0,0,2,4,2,2,4,0,0,0
26263,27032,21877,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26264,27033,21877,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
26265,27967,22449,22446,22445,0,0,0,0,0,2,6,6,0,0,0,0,0
26266,27968,22449,22446,0,0,0,0,0,0,2,10,0,0,0,0,0,0
26267,26882,7910,6037,7077,7081,8151,0,0,0,2,4,2,2,4,0,0,0
26268,26883,7910,21752,0,0,0,0,0,0,1,1,0,0,0,0,0,0
26269,26885,6037,10286,0,0,0,0,0,0,2,2,0,0,0,0,0,0
26270,26887,7909,21752,0,0,0,0,0,0,1,1,0,0,0,0,0,0
26272,27971,22449,22445,0,0,0,0,0,0,4,40,0,0,0,0,0,0
26273,27972,22449,22446,22445,0,0,0,0,0,4,5,20,0,0,0,0,0
26275,27141,21177,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26276,27975,22449,22446,0,0,0,0,0,0,8,8,0,0,0,0,0,0
26277,27977,22449,22446,22445,0,0,0,0,0,8,6,20,0,0,0,0,0
26281,26896,7909,3864,21752,6037,0,0,0,0,2,2,4,2,0,0,0,0
26282,26897,12799,21752,6037,11178,20963,0,0,0,2,2,4,2,2,0,0,0
26283,27143,21177,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26284,27981,22450,22449,22446,21884,23571,0,0,0,12,10,8,6,1,0,0,0
26285,27982,22450,22449,22446,21885,22456,0,0,0,12,10,8,6,6,0,0,0
26286,28100,22572,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
26287,26900,7910,7078,8152,6037,0,0,0,0,2,2,4,2,0,0,0,0
26288,26902,12799,21752,0,0,0,0,0,0,1,1,0,0,0,0,0,0
26289,26903,12361,6037,21752,0,0,0,0,0,4,2,1,0,0,0,0,0
26290,26904,12364,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26291,26905,12800,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26292,26906,12364,12799,12361,12360,12359,0,0,0,2,2,2,2,2,0,0,0
26293,26991,22148,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26295,27211,6265,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26297,27984,22450,22449,22446,22445,0,0,0,0,6,10,8,40,0,0,0,0
26298,27985,17056,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26299,28101,22573,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
26300,28102,22574,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
26301,28103,22578,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
26302,28104,22577,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
26303,28105,22576,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
26304,25490,2841,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
26305,26907,21752,12804,7076,0,0,0,0,0,1,1,1,0,0,0,0,0
26306,26908,12361,12808,0,21752,0,0,0,0,1,1,0,1,0,0,0,0
26307,26909,12364,12360,12359,12804,0,0,0,0,2,2,2,4,0,0,0,0
26308,26910,12363,12808,12662,0,0,0,0,0,1,2,1,0,0,0,0,0
26309,26911,12364,12803,12804,0,0,0,0,0,2,4,4,0,0,0,0,0
26310,26912,18335,11754,12800,12360,12359,0,0,0,4,4,2,2,4,0,0,0
26311,26994,22147,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26313,28003,22449,22446,22445,0,0,0,0,0,12,10,20,0,0,0,0,0
26314,28004,22450,22449,21885,0,0,0,0,0,8,8,2,0,0,0,0,0
26315,28106,22575,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
26316,25392,17029,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26317,25493,20816,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
26318,25498,3575,5637,20817,0,0,0,0,0,8,2,2,0,0,0,0,0
26319,26914,11371,12360,7910,0,0,0,0,0,4,2,2,0,0,0,0,0
26320,26915,12800,21752,12360,0,0,0,0,0,2,2,2,0,0,0,0,0
26321,26916,21929,7078,12803,0,0,0,0,0,1,4,4,0,0,0,0,0
26322,27899,22445,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
26323,27905,22445,22447,0,0,0,0,0,0,6,6,0,0,0,0,0,0
26324,27906,22448,22445,0,0,0,0,0,0,2,10,0,0,0,0,0,0
26325,28016,22445,22791,18256,0,0,0,0,0,3,1,1,0,0,0,0,0
26327,28172,6265,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26328,25255,2840,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
26329,26918,12360,7076,7082,0,0,0,0,0,4,4,4,0,0,0,0,0
26330,26920,12359,11382,7910,12938,0,0,0,0,8,2,4,2,0,0,0,0
26334,27911,22446,21886,0,0,0,0,0,0,4,4,0,0,0,0,0,0
26335,28019,22445,22792,18256,0,0,0,0,0,3,1,1,0,0,0,0,0
26336,28021,12363,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26337,28022,22448,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
26338,28027,22449,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
26339,26925,20816,2840,0,0,0,0,0,0,2,1,0,0,0,0,0,0
26340,26926,2840,20816,0,0,0,0,0,0,4,2,0,0,0,0,0,0
26341,26927,2841,1210,20816,0,0,0,0,0,2,1,1,0,0,0,0,0
26342,26928,818,2840,20816,0,0,0,0,0,2,2,1,0,0,0,0,0
26343,27913,22446,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
26344,27914,22449,22446,22445,0,0,0,0,0,1,10,20,0,0,0,0,0
26345,27917,22449,21884,21885,0,0,0,0,0,6,6,6,0,0,0,0,0
26346,28028,22450,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
26348,25610,1206,20817,0,0,0,0,0,0,1,1,0,0,0,0,0,0
26349,26745,21877,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
26350,26746,21840,14341,0,0,0,0,0,0,4,1,0,0,0,0,0,0
26351,26747,21840,22445,0,0,0,0,0,0,3,2,0,0,0,0,0,0
26352,26749,21842,21881,22446,0,0,0,0,0,4,2,1,0,0,0,0,0
26353,27920,22449,22445,0,0,0,0,0,0,2,6,0,0,0,0,0,0
26355,25612,3575,3391,0,0,0,0,0,0,8,2,0,0,0,0,0,0
26356,25613,1529,3577,20816,0,0,0,0,0,1,2,2,0,0,0,0,0
26357,25614,1206,1529,2842,20817,0,0,0,0,1,1,2,2,0,0,0,0
26358,25615,3860,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
26360,26750,21840,21882,0,0,0,0,0,0,1,8,0,0,0,0,0,0
26361,26751,21842,21886,21885,0,0,0,0,0,1,1,1,0,0,0,0,0
26362,26752,24271,21884,21881,0,0,0,0,0,4,10,2,0,0,0,0,0
26363,26753,24271,21884,21881,0,0,0,0,0,8,12,4,0,0,0,0,0
26364,26754,24271,21884,21881,0,0,0,0,0,14,16,4,0,0,0,0,0
26365,26755,24271,22446,21881,0,0,0,0,0,6,4,4,0,0,0,0,0
26366,27230,6265,-2,0,0,0,0,0,0,1,1,0,0,0,0,0,0
26367,27924,22449,22446,0,0,0,0,0,0,2,2,0,0,0,0,0,0
26368,27926,22449,22446,22445,0,0,0,0,0,2,3,5,0,0,0,0,0
26369,25278,2841,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
26370,25280,2842,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26372,25283,774,2840,0,0,0,0,0,0,2,2,0,0,0,0,0,0
26373,25284,5498,20817,2840,0,0,0,0,0,1,1,2,0,0,0,0,0
26374,25617,3864,20963,0,0,0,0,0,0,1,1,0,0,0,0,0,0
26375,25618,1529,20963,0,0,0,0,0,0,1,2,0,0,0,0,0,0
26376,25619,1529,7067,0,0,0,0,0,0,1,2,0,0,0,0,0,0
26377,25620,6037,20963,0,0,0,0,0,0,1,2,0,0,0,0,0,0
26378,25621,3864,0,3860,0,0,0,0,0,1,0,2,0,0,0,0,0
26379,25622,3864,7070,3577,20817,0,0,0,0,1,2,2,1,0,0,0,0
26380,26756,24272,21885,21881,0,0,0,0,0,4,10,2,0,0,0,0,0
26381,26757,24272,21885,21881,0,0,0,0,0,8,12,2,0,0,0,0,0
26382,26758,24272,21885,21881,0,0,0,0,0,14,16,4,0,0,0,0,0
26383,26759,24272,21881,0,0,0,0,0,0,6,4,0,0,0,0,0,0
26384,26760,21845,21881,21886,0,0,0,0,0,4,2,8,0,0,0,0,0
26385,26761,21845,21881,21886,0,0,0,0,0,8,2,8,0,0,0,0,0
26386,27238,6265,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26387,27927,22450,22449,0,0,0,0,0,0,2,2,0,0,0,0,0,0
26389,25287,1210,20817,20816,0,0,0,0,0,2,1,2,0,0,0,0,0
26391,25305,2842,20817,1206,1705,0,0,0,0,2,1,1,1,0,0,0,0
26393,26762,21845,22457,21881,0,0,0,0,0,14,12,4,0,0,0,0,0
26394,26763,21845,21881,0,0,0,0,0,0,8,4,0,0,0,0,0,0
26395,26764,21840,14341,0,0,0,0,0,0,3,1,0,0,0,0,0,0
26396,26765,21840,14341,0,0,0,0,0,0,3,1,0,0,0,0,0,0
26397,26770,21840,21887,14341,0,0,0,0,0,4,2,1,0,0,0,0,0
26398,26771,21840,14341,0,0,0,0,0,0,6,1,0,0,0,0,0,0
26399,27944,22445,22452,0,0,0,0,0,0,6,10,0,0,0,0,0,0
26400,27945,22446,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
26401,27946,22445,22446,22452,0,0,0,0,0,12,4,10,0,0,0,0,0
26402,27947,22449,22573,22574,22572,22578,0,0,0,2,1,1,1,1,0,0,0
26403,25317,2842,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
26404,25318,1210,2841,0,0,0,0,0,0,2,2,0,0,0,0,0,0
26406,26772,21840,21887,14341,0,0,0,0,0,6,2,1,0,0,0,0,0
26407,26773,21840,14341,0,0,0,0,0,0,8,2,0,0,0,0,0,0
26408,26774,21840,14341,0,0,0,0,0,0,8,2,0,0,0,0,0,0
26409,26775,21842,21881,14341,0,0,0,0,0,5,2,1,0,0,0,0,0
26410,26776,21842,21887,21881,14341,0,0,0,0,4,6,2,1,0,0,0,0
26411,26777,21842,21881,14341,0,0,0,0,0,6,2,1,0,0,0,0,0
26412,27250,6265,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26413,27948,22445,13446,13444,0,0,0,0,0,6,4,4,0,0,0,0,0
26414,27950,22445,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
26415,27951,22446,22445,0,0,0,0,0,0,8,8,0,0,0,0,0,0
26416,25320,3577,1206,3391,0,0,0,0,0,1,2,1,0,0,0,0,0
26417,25321,1705,5498,11083,2842,3827,0,0,0,3,3,4,4,2,0,0,0
26418,25323,1705,3824,3575,0,0,0,0,0,1,1,4,0,0,0,0,0
26419,26778,21842,21881,14341,0,0,0,0,0,6,2,1,0,0,0,0,0
26420,26779,21844,21887,14341,0,0,0,0,0,5,6,4,0,0,0,0,0
26421,26780,21844,14341,0,0,0,0,0,0,6,4,0,0,0,0,0,0
26422,26781,21844,14341,0,0,0,0,0,0,8,4,0,0,0,0,0,0
26423,26782,21840,22445,14341,0,0,0,0,0,6,12,2,0,0,0,0,0
26424,26783,21840,22445,14341,0,0,0,0,0,8,16,2,0,0,0,0,0
26425,26784,21840,22445,14341,0,0,0,0,0,12,20,2,0,0,0,0,0
26427,27954,22450,22449,0,0,0,0,0,0,2,4,0,0,0,0,0,0
26429,26872,1529,6037,11137,20963,0,0,0,0,4,2,4,4,0,0,0,0
26430,26873,3577,3864,0,0,0,0,0,0,6,2,0,0,0,0,0,0
26431,26874,7909,8151,0,0,0,0,0,0,3,4,0,0,0,0,0,0
26432,27127,17020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26433,27263,6265,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26434,27957,22445,13446,14344,0,0,0,0,0,8,4,2,0,0,0,0,0
26435,27958,34054,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
26436,27960,22449,22445,22446,0,0,0,0,0,4,4,4,0,0,0,0,0
26437,29356,23424,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
26438,29358,23425,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
26439,29359,23427,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
26440,29360,23445,23447,0,0,0,0,0,0,3,2,0,0,0,0,0,0
26442,29361,23426,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
26443,29603,23446,22452,21884,0,0,0,0,0,6,2,2,0,0,0,0,0
26444,29605,23446,21887,22452,21884,0,0,0,0,8,2,3,2,0,0,0,0
26445,29606,23446,22452,21884,0,0,0,0,0,12,4,2,0,0,0,0,0
26446,29608,23573,22445,22449,0,0,0,0,0,2,8,2,0,0,0,0,0
26448,29610,23573,22445,22449,0,0,0,0,0,4,20,4,0,0,0,0,0
26449,29611,23573,22445,22449,0,0,0,0,0,3,12,2,0,0,0,0,0
26450,29613,23573,22445,22449,0,0,0,0,0,4,24,4,0,0,0,0,0
26451,29614,23445,21885,21884,0,0,0,0,0,6,3,2,0,0,0,0,0
26452,29615,23445,21885,21884,0,0,0,0,0,12,5,3,0,0,0,0,0
26453,29616,23445,21885,21884,0,0,0,0,0,8,4,4,0,0,0,0,0
26454,29617,23445,21885,21884,0,0,0,0,0,16,6,4,0,0,0,0,0
26455,29893,6265,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26456,29619,23448,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
26457,29620,23448,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
26458,29621,23448,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
26459,29622,23573,23571,22452,23572,0,0,0,0,10,2,15,1,0,0,0,0
26460,29728,23446,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26461,29729,23447,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26462,28903,23077,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26463,28905,23077,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26464,28906,23077,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26465,29545,23445,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
26466,29628,23449,21885,22457,0,0,0,0,0,3,2,2,0,0,0,0,0
26467,29629,23449,21885,22457,0,0,0,0,0,6,4,4,0,0,0,0,0
26468,29630,23449,21885,22457,0,0,0,0,0,4,3,3,0,0,0,0,0
26469,29642,23445,21884,23449,22824,0,0,0,0,8,6,3,2,0,0,0,0
26470,29643,23445,21884,23449,22824,0,0,0,0,10,10,4,4,0,0,0,0
26471,29645,23445,21884,23449,22824,0,0,0,0,12,10,6,4,0,0,0,0
26472,29648,23448,22449,22831,22451,0,0,0,0,6,2,4,4,0,0,0,0
26473,30303,22574,22573,0,0,0,0,0,0,1,2,0,0,0,0,0,0
26474,30304,23445,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
26475,30305,23445,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26476,30306,23446,22452,0,0,0,0,0,0,4,1,0,0,0,0,0,0
26477,30307,23573,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
26478,28907,23077,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26479,28910,21929,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26480,28912,21929,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26481,28914,21929,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26482,28915,21929,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26483,28916,23079,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
