ID,Name_lang,HordeName_lang,Charges,Effect[0],Effect[1],Effect[2],EffectPointsMin[0],EffectPointsMin[1],EffectPointsMin[2],EffectPointsMax[0],EffectPointsMax[1],EffectPointsMax[2],EffectArg[0],EffectArg[1],EffectArg[2],ItemVisual,Flags,Field_1_15_3_55112_009[0],Field_1_15_3_55112_009[1],Field_1_15_3_55112_009[2],Field_1_15_3_55112_010,ScalingClassRestricted,Field_1_15_3_55112_012,Field_1_15_3_55112_013,Field_1_15_3_55112_014,Field_1_15_3_55112_015,MinLevel,MaxLevel,Field_1_15_3_55112_018,ItemLevel,Field_1_15_3_55112_020,Field_1_15_3_55112_021
1461,+35 Shadow Resistance,,0,4,0,0,35,0,0,35,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1462,+36 Shadow Resistance,,0,4,0,0,36,0,0,36,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,+37 Shadow Resistance,,0,4,0,0,37,0,0,37,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1464,+38 Shadow Resistance,,0,4,0,0,38,0,0,38,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1465,+39 Shadow Resistance,,0,4,0,0,39,0,0,39,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1466,+40 Shadow Resistance,,0,4,0,0,40,0,0,40,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467,+41 Shadow Resistance,,0,4,0,0,41,0,0,41,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468,+42 Shadow Resistance,,0,4,0,0,42,0,0,42,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1469,+43 Shadow Resistance,,0,4,0,0,43,0,0,43,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,+44 Shadow Resistance,,0,4,0,0,44,0,0,44,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1471,+45 Shadow Resistance,,0,4,0,0,45,0,0,45,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,+46 Shadow Resistance,,0,4,0,0,46,0,0,46,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1483,+150 Mana,,0,5,0,0,150,0,0,150,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0
1503,+100 Health,,0,5,0,0,100,0,0,100,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0
1504,+125 Armor,,0,4,0,0,125,0,0,125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0
1505,+20 Fire Resistance,,0,4,0,0,20,0,0,20,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0
1506,+8 Strength,,0,5,0,0,8,0,0,8,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0
1507,+8 Stamina,,0,5,0,0,8,0,0,8,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0
1508,+8 Agility,,0,5,0,0,8,0,0,8,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0
1509,+8 Intellect,,0,5,0,0,8,0,0,8,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0
1510,+8 Spirit,,0,5,0,0,8,0,0,8,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0
1523,+85/14 MANA/FR,,0,5,4,0,85,14,0,85,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
1524,+75/14 HP/FR,,0,5,4,0,75,14,0,75,14,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
1525,+110/14 AC/FR,,0,4,4,0,110,14,0,110,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
1526,+10/14 STR/FR,,0,3,0,0,0,0,0,0,0,0,15440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
1527,+10/14 STA/FR,,0,3,0,0,0,0,0,0,0,0,15442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
1528,+10/14 AGI/FR,,0,3,0,0,0,0,0,0,0,0,15445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
1529,+10/14 INT/FR,,0,3,0,0,0,0,0,0,0,0,15447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
1530,+10/14 SPI/FR,,0,3,0,0,0,0,0,0,0,0,15456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
1531,+10/10 STR/STA,,0,5,5,0,10,10,0,10,10,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
1532,+10/10/110/15 STR/STA/AC/FR,,0,3,3,0,0,0,0,0,0,0,15462,15461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
1543,+10/10/100/15 INT/SPI/MANA/FR,,0,3,3,0,0,0,0,0,0,0,15489,15488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
1563,+2 Attack Power,,0,5,0,0,2,0,0,2,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1583,+4 Attack Power,,0,5,0,0,4,0,0,4,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1584,+6 Attack Power,,0,5,0,0,6,0,0,6,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1585,+8 Attack Power,,0,5,0,0,8,0,0,8,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1586,+10 Attack Power,,0,5,0,0,10,0,0,10,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1587,+12 Attack Power,,0,5,0,0,12,0,0,12,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1588,+14 Attack Power,,0,5,0,0,14,0,0,14,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1589,+16 Attack Power,,0,5,0,0,16,0,0,16,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590,+18 Attack Power,,0,5,0,0,18,0,0,18,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1591,+20 Attack Power,,0,5,0,0,20,0,0,20,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1592,+22 Attack Power,,0,5,0,0,22,0,0,22,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1593,+24 Attack Power,,0,5,0,0,24,0,0,24,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
1594,+26 Attack Power,,0,5,0,0,26,0,0,26,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
1595,+28 Attack Power,,0,5,0,0,28,0,0,28,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1596,+30 Attack Power,,0,5,0,0,30,0,0,30,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1597,+32 Attack Power,,0,5,0,0,32,0,0,32,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0
1598,+34 Attack Power,,0,5,0,0,34,0,0,34,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1599,+36 Attack Power,,0,5,0,0,36,0,0,36,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,+38 Attack Power,,0,5,0,0,38,0,0,38,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0
1601,+32 Attack Power,,0,5,0,0,32,0,0,32,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1602,+42 Attack Power,,0,5,0,0,42,0,0,42,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,+44 Attack Power,,0,5,0,0,44,0,0,44,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0
1604,+46 Attack Power,,0,5,0,0,46,0,0,46,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,+48 Attack Power,,0,5,0,0,48,0,0,48,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,+50 Attack Power,,0,5,0,0,50,0,0,50,0,0,38,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0
1607,+52 Attack Power,,0,5,0,0,52,0,0,52,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1608,+54 Attack Power,,0,5,0,0,54,0,0,54,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,+56 Attack Power,,0,5,0,0,56,0,0,56,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,+58 Attack Power,,0,5,0,0,58,0,0,58,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,+60 Attack Power,,0,5,0,0,60,0,0,60,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1612,+62 Attack Power,,0,5,0,0,62,0,0,62,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1613,+64 Attack Power,,0,5,0,0,64,0,0,64,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,+66 Attack Power,,0,5,0,0,66,0,0,66,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1615,+68 Attack Power,,0,5,0,0,68,0,0,68,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1616,+70 Attack Power,,0,5,0,0,70,0,0,70,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1617,+72 Attack Power,,0,5,0,0,72,0,0,72,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1618,+74 Attack Power,,0,5,0,0,74,0,0,74,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619,+76 Attack Power,,0,5,0,0,76,0,0,76,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,+78 Attack Power,,0,5,0,0,78,0,0,78,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1621,+80 Attack Power,,0,5,0,0,80,0,0,80,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1622,+82 Attack Power,,0,5,0,0,82,0,0,82,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623,+84 Attack Power,,0,5,0,0,84,0,0,84,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1624,+86 Attack Power,,0,5,0,0,86,0,0,86,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1625,+88 Attack Power,,0,5,0,0,88,0,0,88,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626,+90 Attack Power,,0,5,0,0,90,0,0,90,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627,+92 Attack Power,,0,5,0,0,92,0,0,92,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1643,Sharpened (+8 Damage),,0,2,0,0,8,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0
1663,Rockbiter 5,,0,6,0,0,16,0,0,16,0,0,0,0,0,61,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1664,Rockbiter 7,,0,6,0,0,43,0,0,43,0,0,0,0,0,61,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1665,Flametongue 5,,0,3,0,0,100,0,0,100,0,0,16311,0,0,32,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1666,Flametongue 6,,0,3,0,0,100,0,0,100,0,0,16312,0,0,32,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1667,Frostbrand 4,,0,1,0,0,0,0,0,0,0,0,16352,0,0,33,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1668,Frostbrand 5,,0,1,0,0,0,0,0,0,0,0,16353,0,0,33,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1669,Windfury 4,,0,3,0,0,20,0,0,20,0,0,33757,0,0,81,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1683,Flametongue Totem 4,,0,1,0,0,100,0,0,100,0,0,16389,0,0,32,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1703,Weighted (+8 Damage),,0,2,0,0,8,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0
1704,Thorium Spike (20-30),,0,3,0,0,0,0,0,0,0,0,16624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1723,Omen of Clarity,,0,1,0,0,0,0,0,0,0,0,16870,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1743,MHTest02,,0,1,0,0,100,0,0,100,0,0,19109,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1763,Cold Blood,,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1783,zzOLDWindfury Totem 1,,0,1,0,0,20,0,0,20,0,0,8516,0,0,81,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1803,Firestone 1,,0,1,0,0,0,0,0,0,0,0,17809,0,0,32,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1823,Firestone 2,,0,1,0,0,0,0,0,0,0,0,17933,0,0,32,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1824,Firestone 3,,0,1,0,0,0,0,0,0,0,0,17934,0,0,32,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1825,Firestone 4,,0,1,0,0,0,0,0,0,0,0,17935,0,0,32,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1843,Reinforced (+40 Armor),,0,4,0,0,40,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0
1863,Feedback 2,,0,1,0,0,0,0,0,0,0,0,19267,0,0,107,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1864,Feedback 3,,0,1,0,0,0,0,0,0,0,0,19268,0,0,107,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1865,Feedback 4,,0,1,0,0,0,0,0,0,0,0,19269,0,0,107,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1866,Feedback 5,,0,1,0,0,0,0,0,0,0,0,19270,0,0,107,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1883,+7 Intellect,,0,5,0,0,7,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1884,+9 Spirit,,0,5,0,0,9,0,0,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1885,+9 Strength,,0,5,0,0,9,0,0,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1886,+9 Stamina,,0,5,0,0,9,0,0,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1887,+7 Agility,,0,5,0,0,7,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1888,+5 All Resistances,,0,3,0,0,0,0,0,0,0,0,19992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1889,+70 Armor,,0,4,0,0,70,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1890,+10 Spirit and +10 Stamina,,0,5,5,0,10,10,0,10,10,0,6,7,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1891,+4 All Stats,,0,3,0,0,0,0,0,0,0,0,19988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1892,+100 Health,,0,3,0,0,0,0,0,0,0,0,19990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1893,+100 Mana,,0,5,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1894,Icy Chill,,0,1,0,0,0,0,0,0,0,0,20005,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1895,+9 Damage,,0,2,0,0,9,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1896,+9 Weapon Damage,,0,2,0,0,9,0,0,9,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1897,+5 Weapon Damage,,0,2,0,0,5,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1898,Lifestealing,,0,1,0,0,0,0,0,0,0,0,20004,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1899,Unholy Weapon,,0,1,0,0,0,0,0,0,0,0,20006,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1900,Crusader,,0,1,0,0,0,0,0,0,0,0,20007,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1901,+9 Intellect,,0,5,0,0,9,0,0,9,0,0,5,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1903,+9 Spirit,,0,5,0,0,9,0,0,9,0,0,6,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1904,+9 Intellect,,0,5,0,0,9,0,0,9,0,0,5,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1923,+3 Fire Resistance,,0,4,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1943,+12 Dodge Rating,,0,5,0,0,12,0,0,12,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1944,+8 Dodge Rating,,0,5,0,0,8,0,0,8,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1945,+9 Dodge Rating,,0,5,0,0,9,0,0,9,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1946,+10 Dodge Rating,,0,5,0,0,10,0,0,10,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1947,+11 Dodge Rating,,0,5,0,0,11,0,0,11,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1948,+13 Dodge Rating,,0,5,0,0,13,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949,+14 Dodge Rating,,0,5,0,0,14,0,0,14,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950,+15 Dodge Rating,,0,5,0,0,15,0,0,15,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1951,+18 Dodge Rating,,0,5,0,0,18,0,0,18,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,30,0,0
1952,+20 Dodge Rating,,0,5,0,0,20,0,0,20,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0
1953,+22 Dodge Rating,,0,5,0,0,22,0,0,22,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,55,0,0
1954,+25 Dodge Rating,,0,5,0,0,25,0,0,25,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,+32 Dodge Rating,,0,5,0,0,32,0,0,32,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,+17 Dodge Rating,,0,5,0,0,17,0,0,17,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,+18 Dodge Rating,,0,5,0,0,18,0,0,18,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958,+19 Dodge Rating,,0,5,0,0,19,0,0,19,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959,+21 Dodge Rating,,0,5,0,0,21,0,0,21,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,+23 Dodge Rating,,0,5,0,0,23,0,0,23,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,+24 Dodge Rating,,0,5,0,0,24,0,0,24,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,+26 Dodge Rating,,0,5,0,0,26,0,0,26,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,+27 Dodge Rating,,0,5,0,0,27,0,0,27,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,+28 Dodge Rating,,0,5,0,0,28,0,0,28,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,+29 Dodge Rating,,0,5,0,0,29,0,0,29,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,+30 Dodge Rating,,0,5,0,0,30,0,0,30,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,+31 Dodge Rating,,0,5,0,0,31,0,0,31,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,+33 Dodge Rating,,0,5,0,0,33,0,0,33,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,+34 Dodge Rating,,0,5,0,0,34,0,0,34,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,+35 Dodge Rating,,0,5,0,0,35,0,0,35,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,+36 Dodge Rating,,0,5,0,0,36,0,0,36,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,+37 Dodge Rating,,0,5,0,0,37,0,0,37,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,+38 Dodge Rating,,0,5,0,0,38,0,0,38,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,+5 Block Rating,,0,5,0,0,5,0,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,+10 Block Rating,,0,5,0,0,10,0,0,10,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,+15 Block Rating,,0,5,0,0,15,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,+20 Block Rating,,0,5,0,0,20,0,0,20,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,Block Level 14,,0,5,5,0,2,2,0,2,2,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,Block Level 15,,0,5,5,0,3,3,0,3,3,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,Block Level 16,,0,5,5,0,3,3,0,3,3,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,Block Level 17,,0,5,5,0,4,4,0,4,4,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,Block Level 18,,0,5,5,0,4,4,0,4,4,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,Block Level 19,,0,5,5,0,5,5,0,5,5,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,Block Level 20,,0,5,5,0,5,5,0,5,5,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,Block Level 21,,0,5,5,0,6,6,0,6,6,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,Block Level 22,,0,5,5,0,6,6,0,6,6,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Block Level 23,,0,5,5,0,7,7,0,7,7,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,Block Level 24,,0,5,5,0,7,7,0,7,7,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,Block Level 25,,0,5,5,0,8,8,0,8,8,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,Block Level 26,,0,5,5,0,8,8,0,8,8,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,Block Level 27,,0,5,5,0,9,9,0,9,9,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,Block Level 28,,0,5,5,0,9,9,0,9,9,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,Block Level 29,,0,5,5,0,9,9,0,9,9,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,Block Level 30,,0,5,5,0,9,9,0,9,9,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Block Level 31,,0,5,5,0,10,10,0,10,10,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,Block Level 32,,0,5,5,0,10,10,0,10,10,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,Block Level 33,,0,5,5,0,10,10,0,10,10,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Block Level 34,,0,5,5,0,10,10,0,10,10,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Block Level 35,,0,5,5,0,11,11,0,11,11,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Block Level 36,,0,5,5,0,11,11,0,11,11,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,Block Level 37,,0,5,5,0,12,12,0,12,12,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Block Level 38,,0,5,5,0,12,12,0,12,12,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Block Level 39,,0,5,5,0,12,12,0,12,12,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
